Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
random_sequences_no_repeats__medium_short	short-only	fake	medium		random_sequences_no_repeats_medium_illumina_1.fastq.gz, random_sequences_no_repeats_medium_illumina_2.fastq.gz	random_sequences_no_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	49.97	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_no_repeats/random_sequences_no_repeats_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	87.4	random_sequences_no_repeats__medium_short__Velvet_1.2.10.fasta		3	3	3	3	2	2	4110186	4110186	4110186	4110186	4100124	4100124	3	4000062	4110186	49.97	4000062	4000062	4000062	4000062	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	99.985	1.000	0.00	0.00	0.05	4000062	4109522	4000062	4000062	4000062	4000062	1	1	1	1			yes	yes	no
random_sequences_some_repeats__bad_short	short-only	fake	bad		random_sequences_some_repeats_bad_illumina_1.fastq.gz, random_sequences_some_repeats_bad_illumina_2.fastq.gz	random_sequences_some_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes		Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_bad_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	fail																																																							
random_sequences_some_repeats__good_short	short-only	fake	good		random_sequences_some_repeats_good_illumina_1.fastq.gz, random_sequences_some_repeats_good_illumina_2.fastq.gz	random_sequences_some_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.02	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	295.8	random_sequences_some_repeats__good_short__Velvet_1.2.10.fasta		57	52	45	42	35	26	4068015	4065779	4053439	4029093	3913269	3580768	54	320378	4067239	50.02	145035	145035	95711	95711	10	10	19	19	0	0	0	0	0	0	0 + 0 part	0	98.934	1.000	0.00	0.00	0.02	320378	4067239	145035	145035	95711	95711	10	10	19	19			no	no	no
random_sequences_some_repeats__medium_short	short-only	fake	medium		random_sequences_some_repeats_medium_illumina_1.fastq.gz, random_sequences_some_repeats_medium_illumina_2.fastq.gz	random_sequences_some_repeats.fasta.gz	4110000	3	4000000, 100000, 10000	1.0, 1.2, 8.0	yes, yes, yes	50.02	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/random_sequences_some_repeats/random_sequences_some_repeats_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	87.5	random_sequences_some_repeats__medium_short__Velvet_1.2.10.fasta		57	52	45	42	35	26	4068015	4065779	4053439	4029093	3913269	3580768	54	320378	4067239	50.02	145035	145035	95711	95711	10	10	19	19	0	0	0	0	0	0	0 + 0 part	0	98.934	1.000	0.00	0.00	0.02	320378	4067239	145035	145035	95711	95711	10	10	19	19			no	no	no
Shigella_sonnei_53G__bad_short	short-only	fake	bad		Shigella_sonnei_53G_bad_illumina_1.fastq.gz, Shigella_sonnei_53G_bad_illumina_2.fastq.gz	Shigella_sonnei_53G.fasta.gz	5220473	5	4988504, 215774, 8953, 5153, 2089	1.0, 0.8, 1.4, 8.0, 16.0	yes, yes, yes, yes, yes		Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_bad_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	fail																																																							
Shigella_sonnei_53G__good_short	short-only	fake	good		Shigella_sonnei_53G_good_illumina_1.fastq.gz, Shigella_sonnei_53G_good_illumina_2.fastq.gz	Shigella_sonnei_53G.fasta.gz	5220473	5	4988504, 215774, 8953, 5153, 2089	1.0, 0.8, 1.4, 8.0, 16.0	yes, yes, yes, yes, yes	50.72	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	409.3	Shigella_sonnei_53G__good_short__Velvet_1.2.10.fasta		581	331	193	142	58	18	4792680	4700124	4337032	3962189	2591775	1167968	399	88201	4748381	50.49	28073	24911	14285	10790	50	59	110	138	1	1	2073	7	8	0	0 + 0 part	0	90.850	1.001	53.24	4.62	1.14	88201	4745607	25900	23853	14028	10495	52	61	113	143			no	no	no
Shigella_sonnei_53G__medium_short	short-only	fake	medium		Shigella_sonnei_53G_medium_illumina_1.fastq.gz, Shigella_sonnei_53G_medium_illumina_2.fastq.gz	Shigella_sonnei_53G.fasta.gz	5220473	5	4988504, 215774, 8953, 5153, 2089	1.0, 0.8, 1.4, 8.0, 16.0	yes, yes, yes, yes, yes	50.72	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Shigella_sonnei_53G/Shigella_sonnei_53G_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	114.9	Shigella_sonnei_53G__medium_short__Velvet_1.2.10.fasta		598	337	191	141	58	18	4781091	4689164	4316629	3944329	2591824	1167830	399	88203	4733570	50.49	28073	24911	14423	10467	50	59	109	139	1	1	5648	12	13	0	0 + 0 part	0	90.573	1.001	52.48	2.94	0.70	88203	4730792	27228	23641	14028	10386	52	62	113	143			no	no	no
Streptococcus_suis_BM407__bad_short	short-only	fake	bad		Streptococcus_suis_BM407_bad_illumina_1.fastq.gz, Streptococcus_suis_BM407_bad_illumina_2.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes		Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_bad_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	fail																																																							
Streptococcus_suis_BM407__good_short	short-only	fake	good		Streptococcus_suis_BM407_good_illumina_1.fastq.gz, Streptococcus_suis_BM407_good_illumina_2.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_good_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	147.4	Streptococcus_suis_BM407__good_short__Velvet_1.2.10.fasta		109	42	30	24	19	14	2131861	2113532	2082908	2043393	1963027	1780535	51	305869	2119544	40.97	130975	130975	74930	65980	6	6	11	12	0	0	0	1	1	0	0 + 0 part	0	97.506	1.001	68.46	3.31	1.04	305869	2117841	130975	130975	65980	64277	6	6	12	13			no	no	no
Streptococcus_suis_BM407__medium_short	short-only	fake	medium		Streptococcus_suis_BM407_medium_illumina_1.fastq.gz, Streptococcus_suis_BM407_medium_illumina_2.fastq.gz	Streptococcus_suis_BM407.fasta.gz	2170808	2	2146229, 24579	1.0, 3.0	yes, yes	41.01	Velvet		1.2.10	velveth output 63 -shortPaired -fmtAuto -separate /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_1.fastq.gz /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Streptococcus_suis_BM407/Streptococcus_suis_BM407_medium_illumina_2.fastq.gz; velvetg output -exp_cov auto	63	success	44.1	Streptococcus_suis_BM407__medium_short__Velvet_1.2.10.fasta		114	46	33	27	22	15	2128744	2109752	2077938	2041046	1960690	1713762	56	305689	2116471	40.98	95058	91171	67907	65980	6	7	13	14	0	0	0	1	1	0	0 + 0 part	0	97.404	1.001	64.12	2.36	1.04	305689	2115348	76600	76600	65980	54566	7	7	14	15			no	no	no
