Read set name	Read set type	Real or fake reads	Fake Illumina read quality	Fake long read quality	Read files	Reference name	Reference total length	# reference sequences	Reference sequence lengths	Reference sequence depths	Reference sequence circularity	Reference GC (%)	Assembler	Assembler setting/output	Assembler version	Assembly command(s)	Assembly kmer size	Assembly result	Assembly time (seconds)	Assembly FASTA	Assembly graph	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	Total misassemblies	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA75	NGA75	LA50	LGA50	LA75	LGA75	Dead ends	Percent dead ends	Complete	Structurally perfect	Completely perfect
E_coli_O25b_H4-ST131__good_short__bad_long	hybrid	fake	good	bad	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_bad_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_long.fastq.gz -o output --careful --threads 8	auto	success	1103.6	E_coli_O25b_H4-ST131__good_short__bad_long__SPAdes_contigs_3.9.1.fasta		22	12	7	7	7	7	5251750	5248065	5233920	5233920	5233920	5233920	15	1242883	5249883	50.81	906774	906774	690561	690561	3	3	5	5	1	1	142826	0	1	0	0 + 0 part	0	99.749	1.003	0.00	1.43	0.52	1242883	5249883	906774	906774	690561	690561	3	3	5	5			no	no	no
E_coli_O25b_H4-ST131__good_short__good_long	hybrid	fake	good	good	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_good_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_long.fastq.gz -o output --careful --threads 8	auto	success	1617.2	E_coli_O25b_H4-ST131__good_short__good_long__SPAdes_contigs_3.9.1.fasta		5	3	2	2	2	2	5259122	5258667	5254510	5254510	5254510	5254510	3	5111684	5258667	50.81	5111684	5111684	5111684	5111684	1	1	1	1	1	1	142826	0	1	0	0 + 0 part	0	100.000	1.002	0.00	0.97	0.40	5111684	5258667	5111684	5111684	5111684	5111684	1	1	1	1			yes	no	no
E_coli_O25b_H4-ST131__good_short__medium_long	hybrid	fake	good	medium	E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_medium_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_long.fastq.gz -o output --careful --threads 8	auto	success	1489.7	E_coli_O25b_H4-ST131__good_short__medium_long__SPAdes_contigs_3.9.1.fasta		7	3	2	2	2	2	5259332	5257978	5253821	5253821	5253821	5253821	4	5110995	5258820	50.82	5110995	5110995	5110995	5110995	1	1	1	1	1	1	142826	1	2	0	0 + 0 part	0	100.000	1.002	0.00	3.05	0.40	5110660	5258820	5110660	5110660	5110660	5110660	1	1	1	1			no	no	no
E_coli_O25b_H4-ST131__medium_short__bad_long	hybrid	fake	medium	bad	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_bad_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_bad_long.fastq.gz -o output --careful --threads 8	auto	success	576.8	E_coli_O25b_H4-ST131__medium_short__bad_long__SPAdes_contigs_3.9.1.fasta		24	11	8	7	7	7	5241073	5237012	5227777	5220608	5220608	5220608	13	1813977	5238359	50.81	1242799	1242799	923890	923890	2	2	3	3	0	0	0	1	1	0	0 + 0 part	0	99.733	1.001	0.00	3.30	0.71	1813977	5238359	1242799	1242799	923890	923890	2	2	3	3			no	no	no
E_coli_O25b_H4-ST131__medium_short__good_long	hybrid	fake	medium	good	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_good_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_good_long.fastq.gz -o output --careful --threads 8	auto	success	746.5	E_coli_O25b_H4-ST131__medium_short__good_long__SPAdes_contigs_3.9.1.fasta		4	3	2	2	2	2	5249800	5249743	5245608	5245608	5245608	5245608	3	5109881	5249743	50.81	5109881	5109881	5109881	5109881	1	1	1	1	0	0	0	0	0	0	0 + 0 part	0	99.999	1.000	0.00	1.90	0.48	5109881	5249689	5109881	5109881	5109881	5109881	1	1	1	1			yes	yes	no
E_coli_O25b_H4-ST131__medium_short__medium_long	hybrid	fake	medium	medium	E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz, E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz, E_coli_O25b_H4-ST131_medium_long.fastq.gz	E_coli_O25b_H4-ST131.fasta.gz	5249449	3	5109767, 135602, 4080	1.0, 1.0, 20.0	yes, yes, yes	50.81	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/E_coli_O25b_H4-ST131/E_coli_O25b_H4-ST131_medium_long.fastq.gz -o output --careful --threads 8	auto	success	659.8	E_coli_O25b_H4-ST131__medium_short__medium_long__SPAdes_contigs_3.9.1.fasta		4	3	2	2	2	2	5251310	5251253	5247118	5247118	5247118	5247118	3	5111391	5251253	50.82	5111391	5111391	5111391	5111391	1	1	1	1	0	0	0	1	1	0	0 + 0 part	0	99.999	1.000	0.00	1.39	0.50	5109917	5251083	5109917	5109917	5109917	5109917	1	1	1	1			yes	no	no
Klebsiella_30660_NJST258_1__bad_short__bad_long	hybrid	fake	bad	bad	Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_bad_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_long.fastq.gz -o output --careful --threads 8	auto	success	1629.6	Klebsiella_30660_NJST258_1__bad_short__bad_long__SPAdes_contigs_3.9.1.fasta		120	71	58	50	39	29	5490140	5479110	5445688	5381430	5183126	4857926	75	461922	5481965	57.18	173694	173694	117268	110611	10	10	19	20	9	7	1125299	9	18	0	0 + 0 part	0	98.638	1.003	0.00	193.56	9.81	270126	5480169	152527	148311	92318	83304	14	15	25	26			no	no	no
Klebsiella_30660_NJST258_1__bad_short__good_long	hybrid	fake	bad	good	Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_good_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes		SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_long.fastq.gz -o output --careful --threads 8	auto	fail																																																							
Klebsiella_30660_NJST258_1__bad_short__medium_long	hybrid	fake	bad	medium	Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_medium_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes		SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_long.fastq.gz -o output --careful --threads 8	auto	fail																																																							
Klebsiella_30660_NJST258_1__good_short__bad_long	hybrid	fake	good	bad	Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_bad_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_long.fastq.gz -o output --careful --threads 8	auto	success	1456.4	Klebsiella_30660_NJST258_1__good_short__bad_long__SPAdes_contigs_3.9.1.fasta		9	9	7	7	6	5	5522254	5522254	5517346	5517346	5505755	5471181	9	2928972	5522254	57.18	2928972	2928972	1318773	1318773	1	1	2	2	1	1	2928972	1	2	0	0 + 0 part	0	99.619	1.000	0.00	1.74	0.67	2387375	5522254	1318773	1318773	1008038	1008038	2	2	3	3			no	no	no
Klebsiella_30660_NJST258_1__good_short__good_long	hybrid	fake	good	good	Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_good_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_long.fastq.gz -o output --careful --threads 8	auto	success	1832.5	Klebsiella_30660_NJST258_1__good_short__good_long__SPAdes_contigs_3.9.1.fasta		8	7	5	5	4	3	5530095	5529975	5525067	5525067	5513476	5478901	7	5263546	5529975	57.17	5263546	5263546	5263546	5263546	1	1	1	1	0	0	0	2	2	0	0 + 0 part	0	99.755	1.000	0.00	1.85	0.71	4209657	5529975	4209657	4209657	4209657	4209657	1	1	1	1			no	no	no
Klebsiella_30660_NJST258_1__good_short__medium_long	hybrid	fake	good	medium	Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_medium_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_long.fastq.gz -o output --careful --threads 8	auto	success	1805.5	Klebsiella_30660_NJST258_1__good_short__medium_long__SPAdes_contigs_3.9.1.fasta		8	7	5	5	4	3	5530194	5530074	5525166	5525166	5513575	5479000	7	5263645	5530074	57.17	5263645	5263645	5263645	5263645	1	1	1	1	0	0	0	2	2	0	0 + 0 part	0	99.755	1.000	0.00	1.85	0.71	4659146	5530074	4659146	4659146	4659146	4659146	1	1	1	1			no	no	no
Klebsiella_30660_NJST258_1__medium_short__bad_long	hybrid	fake	medium	bad	Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_bad_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_bad_long.fastq.gz -o output --careful --threads 8	auto	success	696.7	Klebsiella_30660_NJST258_1__medium_short__bad_long__SPAdes_contigs_3.9.1.fasta		26	16	10	10	8	7	5533612	5531731	5520421	5520421	5494610	5459190	16	2929929	5531731	57.17	2929929	2929929	766925	766925	1	1	3	3	2	2	3076010	2	4	0	0 + 0 part	0	99.662	1.002	0.00	2.01	0.51	2387350	5531651	989768	989768	514403	514403	2	2	4	4			no	no	no
Klebsiella_30660_NJST258_1__medium_short__good_long	hybrid	fake	medium	good	Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_good_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_good_long.fastq.gz -o output --careful --threads 8	auto	success	855.2	Klebsiella_30660_NJST258_1__medium_short__good_long__SPAdes_contigs_3.9.1.fasta		9	7	5	5	4	3	5535491	5534903	5530039	5530039	5518492	5483072	7	5263297	5534903	57.17	5263297	5263297	5263297	5263297	1	1	1	1	1	1	146081	0	1	0	0 + 0 part	0	99.797	1.001	0.00	1.18	0.33	5263297	5534903	5263297	5263297	5263297	5263297	1	1	1	1			no	no	no
Klebsiella_30660_NJST258_1__medium_short__medium_long	hybrid	fake	medium	medium	Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz, Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz, Klebsiella_30660_NJST258_1_medium_long.fastq.gz	Klebsiella_30660_NJST258_1.fasta.gz	5540936	6	5263229, 142788, 73636, 36109, 14249, 10925	1.0, 1.1, 1.2, 1.3, 2.5, 5.0	yes, yes, yes, yes, yes, yes	57.16	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_30660_NJST258_1/Klebsiella_30660_NJST258_1_medium_long.fastq.gz -o output --careful --threads 8	auto	success	877.2	Klebsiella_30660_NJST258_1__medium_short__medium_long__SPAdes_contigs_3.9.1.fasta		12	7	5	5	4	3	5536276	5534827	5529963	5529963	5518416	5482996	8	5263221	5535360	57.17	5263221	5263221	5263221	5263221	1	1	1	1	1	1	146081	2	3	0	0 + 0 part	0	99.793	1.001	0.00	1.86	0.54	2683220	5535172	2579645	2579645	2579645	2579645	2	2	2	2			no	no	no
Klebsiella_MGH_78578__bad_short__bad_long	hybrid	fake	bad	bad	Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz, Klebsiella_MGH_78578_bad_long.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_long.fastq.gz -o output --careful --threads 8	auto	success	2988.6	Klebsiella_MGH_78578__bad_short__bad_long__SPAdes_contigs_3.9.1.fasta		195	76	57	50	42	29	5589898	5568920	5515184	5469566	5361342	4926848	83	513982	5573232	57.18	171180	171180	110272	99135	10	10	20	21	11	6	1740008	5	16	0	0 + 0 part	0	97.651	1.002	0.00	199.56	28.83	391614	5571433	135906	135906	86310	86030	14	14	26	27			no	no	no
Klebsiella_MGH_78578__bad_short__good_long	hybrid	fake	bad	good	Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz, Klebsiella_MGH_78578_good_long.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes		SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_long.fastq.gz -o output --careful --threads 8	auto	fail																																																							
Klebsiella_MGH_78578__bad_short__medium_long	hybrid	fake	bad	medium	Klebsiella_MGH_78578_bad_illumina_1.fastq.gz, Klebsiella_MGH_78578_bad_illumina_2.fastq.gz, Klebsiella_MGH_78578_medium_long.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes		SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_medium_long.fastq.gz -o output --careful --threads 8	auto	fail																																																							
Klebsiella_MGH_78578__good_short__bad_long	hybrid	fake	good	bad	Klebsiella_MGH_78578_good_illumina_1.fastq.gz, Klebsiella_MGH_78578_good_illumina_2.fastq.gz, Klebsiella_MGH_78578_bad_long.fastq.gz	Klebsiella_MGH_78578.fasta.gz	5694894	6	5315120, 175879, 107576, 4259, 88582, 3478	1.0, 1.1, 1.3, 1.7, 10.0, 12.0	yes, yes, yes, yes, yes, yes	57.15	SPAdes	contigs	3.9.1	spades.py -1 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_1.fastq.gz -2 /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_good_illumina_2.fastq.gz --nanopore /scratch/sysgen/rwick/Unicycler-assembly-tests/synthetic_reads/Klebsiella_MGH_78578/Klebsiella_MGH_78578_bad_long.fastq.gz -o output --careful --threads 8	auto	success	1561.0	Klebsiella_MGH_78578__good_short__bad_long__SPAdes_contigs_3.9.1.fasta		39	17	11	9	9	7	5650877	5644598	5630523	5617371	5617371	5534809	20	2271353	5646228	57.18	1348625	1348625	697479	697479	2	2	3	3	2	1	211858	0	2	0	0 + 0 part	0	99.031	1.001	0.00	4.43	0.59	2271353	5645981	1348625	1348625	697479	697479	2	2	3	3			no	no	no
